person_id,height,bust,waist,hips,product_id,garment_bust,garment_waist,garment_hip,garment_length,garment_sleeve,label_status,bust_ease,waist_ease,hip_ease,bust_ratio,waist_ratio,hip_ratio,bust_mismatch,waist_mismatch,hip_mismatch,bust_relative_mismatch,waist_relative_mismatch,hip_relative_mismatch,mean_ease,ease_std,known_fit_dimensions,tight_dimension_count,extreme_ease_count,length_height_ratio,physical_mismatch,missing_measurement_count,measurement_complete
Nathalie,171.0,86.0,64.0,89.0,foil-print-top-2#Navy,118.0,114.0,106.0,69.0,55.0,unknown,32.0,50.0,17.0,1.372093023255814,1.78125,1.1910112359550562,32.0,50.0,17.0,0.37209302325581395,0.78125,0.19101123595505617,33.0,16.522711641858304,3,0,0,0.40350877192982454,0.4481180864036234,0,True
Nathalie,171.0,86.0,64.0,89.0,sequin-spot-shirt#Blue,132.0,135.0,110.0,75.0,75.0,unknown,46.0,71.0,21.0,1.5348837209302326,2.109375,1.2359550561797752,46.0,71.0,21.0,0.5348837209302325,1.109375,0.23595505617977527,46.0,25.0,3,0,1,0.43859649122807015,0.626737925703336,0,True
Nathalie,171.0,86.0,64.0,89.0,belle-ls-free-fall-tee#Airforce,132.0,128.0,164.0,71.0,75.0,unknown,46.0,64.0,75.0,1.5348837209302326,2.0,1.8426966292134832,46.0,64.0,75.0,0.5348837209302325,1.0,0.8426966292134831,61.666666666666664,14.6401275039985,3,0,2,0.4152046783625731,0.7925267833812386,0,True
Nathalie,171.0,86.0,64.0,89.0,long-sleeve-ruffle-shirt#Navy,114.0,114.0,160.0,66.0,55.0,unknown,28.0,50.0,71.0,1.3255813953488371,1.78125,1.797752808988764,28.0,50.0,71.0,0.32558139534883723,0.78125,0.797752808988764,49.666666666666664,21.501937897160182,3,0,1,0.38596491228070173,0.6348614014458671,0,True
Nathalie,171.0,86.0,64.0,89.0,foil-striped-2-in-1-top#Blue,127.0,,147.0,80.0,55.0,unknown,41.0,,58.0,1.4767441860465116,,1.651685393258427,41.0,,58.0,0.47674418604651164,,0.651685393258427,49.5,12.020815280171307,2,0,1,0.4678362573099415,0.5642147896524693,1,False
Nathalie,171.0,86.0,64.0,89.0,the-shoulder-tie-top#White,136.0,135.0,146.0,69.0,48.0,unknown,50.0,71.0,57.0,1.5813953488372092,2.109375,1.6404494382022472,50.0,71.0,57.0,0.5813953488372093,1.109375,0.6404494382022472,59.333333333333336,10.692676621563628,3,0,2,0.40350877192982454,0.7770732623464855,0,True
Nathalie,171.0,86.0,64.0,89.0,the-panel-luxe-top#BlkWhite,102.0,94.0,110.0,72.0,69.0,unknown,16.0,30.0,21.0,1.186046511627907,1.46875,1.2359550561797752,16.0,30.0,21.0,0.18604651162790697,0.46875,0.23595505617977527,22.333333333333332,7.094598884597588,3,0,0,0.42105263157894735,0.29691718926922744,0,True
Nathalie,171.0,86.0,64.0,89.0,picnic-top#BlackWhite,106.0,108.0,112.0,63.0,52.0,unknown,20.0,44.0,23.0,1.2325581395348837,1.6875,1.2584269662921348,20.0,44.0,23.0,0.23255813953488372,0.6875,0.25842696629213485,29.0,13.076696830622021,3,0,0,0.3684210526315789,0.39282836860900616,0,True
Nathalie,171.0,86.0,64.0,89.0,belle-cowl-swing-sweater#Black,98.0,98.0,114.0,70.0,69.0,unknown,12.0,34.0,25.0,1.1395348837209303,1.53125,1.2808988764044944,12.0,34.0,25.0,0.13953488372093023,0.53125,0.2808988764044944,23.666666666666668,11.06044001535804,3,0,0,0.4093567251461988,0.3172279200418082,0,True
Nathalie,171.0,86.0,64.0,89.0,makeover-blouse#LimeGreen,,,,66.0,39.0,unknown,,,,,,,,,,,,,,,0,0,0,0.38596491228070173,,3,False
Nathalie,171.0,86.0,64.0,89.0,fundamental-split-hoodie-1#Lilac,140.0,135.0,116.0,60.0,72.0,unknown,54.0,71.0,27.0,1.627906976744186,2.109375,1.303370786516854,54.0,71.0,27.0,0.627906976744186,1.109375,0.30337078651685395,50.666666666666664,22.18858565419016,3,0,2,0.3508771929824561,0.6802175877536799,0,True
Nathalie,171.0,86.0,64.0,89.0,the-batwing-tee#Stone,,104.0,90.0,75.0,54.0,unknown,,40.0,1.0,,1.625,1.0112359550561798,,40.0,1.0,,0.625,0.011235955056179775,20.5,27.577164466275352,2,0,0,0.43859649122807015,0.3181179775280899,1,False
Nathalie,171.0,86.0,64.0,89.0,millie-top#WhiteBlk,104.0,100.0,110.0,65.0,72.0,unknown,18.0,36.0,21.0,1.2093023255813953,1.5625,1.2359550561797752,18.0,36.0,21.0,0.20930232558139536,0.5625,0.23595505617977527,25.0,9.643650760992955,3,0,0,0.38011695906432746,0.3359191272537236,0,True
Nathalie,171.0,86.0,64.0,89.0,natural-detailed-sweater#Tinroof,118.0,,138.0,67.0,,unknown,32.0,,49.0,1.372093023255814,,1.550561797752809,32.0,,49.0,0.37209302325581395,,0.550561797752809,40.5,12.020815280171307,2,0,0,0.391812865497076,0.4613274105043115,2,False
Nathalie,171.0,86.0,64.0,89.0,aztec-cardigan#BlackIvory,104.0,95.0,104.0,78.0,72.0,unknown,18.0,31.0,15.0,1.2093023255813953,1.484375,1.1685393258426966,18.0,31.0,15.0,0.20930232558139536,0.484375,0.16853932584269662,21.333333333333332,8.504900548115382,3,0,0,0.45614035087719296,0.28740555047469735,0,True
Nathalie,171.0,86.0,64.0,89.0,belle-tie-neck-blouse-tee#RoyalBlue,118.0,110.0,152.0,63.0,50.0,unknown,32.0,46.0,63.0,1.372093023255814,1.71875,1.7078651685393258,32.0,46.0,63.0,0.37209302325581395,0.71875,0.7078651685393258,47.0,15.524174696260024,3,0,1,0.3684210526315789,0.5995693972650465,0,True
Nathalie,171.0,86.0,64.0,89.0,ivy-cosy-pullover#Storm,144.0,130.0,124.0,67.0,69.0,unknown,58.0,66.0,35.0,1.6744186046511629,2.03125,1.3932584269662922,58.0,66.0,35.0,0.6744186046511628,1.03125,0.39325842696629215,53.0,16.09347693943108,3,0,2,0.391812865497076,0.6996423438724849,0,True
Nathalie,171.0,86.0,64.0,89.0,fundamental-split-hoodie#Pink,128.0,116.0,104.0,64.0,74.0,unknown,42.0,52.0,15.0,1.4883720930232558,1.8125,1.1685393258426966,42.0,52.0,15.0,0.4883720930232558,0.8125,0.16853932584269662,36.333333333333336,19.139836293274122,3,0,1,0.3742690058479532,0.4898038062886508,0,True
Nathalie,171.0,86.0,64.0,89.0,the-cross-over-poncho#Navy,115.0,107.0,110.0,70.0,72.0,unknown,29.0,43.0,21.0,1.3372093023255813,1.671875,1.2359550561797752,29.0,43.0,21.0,0.3372093023255814,0.671875,0.23595505617977527,31.0,11.135528725660043,3,0,0,0.4093567251461988,0.4150131195017855,0,True
Nathalie,171.0,86.0,64.0,89.0,sugar-snaps-layers-tank#NewBeige,126.0,132.0,139.0,67.0,,unknown,40.0,68.0,50.0,1.4651162790697674,2.0625,1.5617977528089888,40.0,68.0,50.0,0.46511627906976744,1.0625,0.5617977528089888,52.666666666666664,14.189197769195175,3,0,1,0.391812865497076,0.6964713439595854,1,False
Nathalie,171.0,86.0,64.0,89.0,the-zip-front-blouse#Khaki,130.0,140.0,,72.0,76.0,unknown,44.0,76.0,,1.5116279069767442,2.1875,,44.0,76.0,,0.5116279069767442,1.1875,,60.0,22.627416997969522,2,0,1,0.42105263157894735,0.8495639534883721,1,False
Nathalie,171.0,86.0,64.0,89.0,natural-crossover-knit-1#Stormcloud,86.0,100.0,112.0,77.0,67.0,unknown,0.0,36.0,23.0,1.0,1.5625,1.2584269662921348,0.0,36.0,23.0,0.0,0.5625,0.25842696629213485,19.666666666666668,18.230011885167087,3,0,0,0.4502923976608187,0.27364232209737827,0,True
Nathalie,171.0,86.0,64.0,89.0,zara-top#ZebraPrint,110.0,130.0,148.0,62.0,49.0,unknown,24.0,66.0,59.0,1.2790697674418605,2.03125,1.6629213483146068,24.0,66.0,59.0,0.27906976744186046,1.03125,0.6629213483146067,49.666666666666664,22.501851775650227,3,0,2,0.36257309941520466,0.6577470385854891,0,True
Nathalie,171.0,86.0,64.0,89.0,grace-oversized-knit#Clay,120.0,140.0,140.0,65.0,30.0,unknown,34.0,76.0,51.0,1.3953488372093024,2.1875,1.5730337078651686,34.0,76.0,51.0,0.3953488372093023,1.1875,0.5730337078651685,53.666666666666664,21.1266025033211,3,0,2,0.38011695906432746,0.7186275150248237,0,True
Nathalie,171.0,86.0,64.0,89.0,heart-spliced-top#Navy,112.0,120.0,128.0,68.0,33.0,unknown,26.0,56.0,39.0,1.302325581395349,1.875,1.4382022471910112,26.0,56.0,39.0,0.3023255813953488,0.875,0.43820224719101125,40.333333333333336,15.044378795195678,3,0,1,0.39766081871345027,0.5385092761954534,0,True
Nathalie,171.0,86.0,64.0,89.0,ava-short-sleeve-linen-tee#Navy,112.0,110.0,115.0,63.0,36.0,unknown,26.0,46.0,26.0,1.302325581395349,1.71875,1.2921348314606742,26.0,46.0,26.0,0.3023255813953488,0.71875,0.29213483146067415,32.666666666666664,11.547005383792515,3,0,0,0.3684210526315789,0.43773680428534106,0,True
Nathalie,171.0,86.0,64.0,89.0,long-sleeve-softly-swinging-bamboo-tee#White,113.0,121.0,153.0,78.0,72.0,unknown,27.0,57.0,64.0,1.313953488372093,1.890625,1.7191011235955056,27.0,57.0,64.0,0.313953488372093,0.890625,0.7191011235955056,49.333333333333336,19.65536398374076,3,0,2,0.45614035087719296,0.6412265373225329,0,True
Nathalie,171.0,86.0,64.0,89.0,belle-tie-neck-blouse-tee#White,118.0,110.0,152.0,63.0,50.0,unknown,32.0,46.0,63.0,1.372093023255814,1.71875,1.7078651685393258,32.0,46.0,63.0,0.37209302325581395,0.71875,0.7078651685393258,47.0,15.524174696260024,3,0,1,0.3684210526315789,0.5995693972650465,0,True
Nathalie,171.0,86.0,64.0,89.0,renee-sweater#Sapphire,90.0,92.0,98.0,58.0,61.0,unknown,4.0,28.0,9.0,1.0465116279069768,1.4375,1.101123595505618,4.0,28.0,9.0,0.046511627906976744,0.4375,0.10112359550561797,13.666666666666666,12.662279942148386,3,0,0,0.3391812865497076,0.19504507447086492,0,True
Nathalie,171.0,86.0,64.0,89.0,analia-top#White,90.0,92.0,100.0,68.0,,unknown,4.0,28.0,11.0,1.0465116279069768,1.4375,1.1235955056179776,4.0,28.0,11.0,0.046511627906976744,0.4375,0.12359550561797752,14.333333333333334,12.34233905438241,3,0,0,0.39766081871345027,0.20253571117498473,1,False
Nathalie,171.0,86.0,64.0,89.0,sparkly-star-tee#Blue,108.0,112.0,116.0,70.0,70.0,unknown,22.0,48.0,27.0,1.255813953488372,1.75,1.303370786516854,22.0,48.0,27.0,0.2558139534883721,0.75,0.30337078651685395,32.333333333333336,13.79613472438325,3,0,0,0.4093567251461988,0.43639491333507535,0,True
Nathalie,171.0,86.0,64.0,89.0,square-peg-pullover#SilverMix,106.0,108.0,108.0,65.0,68.0,unknown,20.0,44.0,19.0,1.2325581395348837,1.6875,1.2134831460674158,20.0,44.0,19.0,0.23255813953488372,0.6875,0.21348314606741572,27.666666666666668,14.153915830374762,3,0,0,0.38011695906432746,0.3778470952007665,0,True
Nathalie,171.0,86.0,64.0,89.0,long-sleeve-softly-swinging-bamboo-tee#SilverScon,113.0,121.0,153.0,78.0,72.0,unknown,27.0,57.0,64.0,1.313953488372093,1.890625,1.7191011235955056,27.0,57.0,64.0,0.313953488372093,0.890625,0.7191011235955056,49.333333333333336,19.65536398374076,3,0,2,0.45614035087719296,0.6412265373225329,0,True
Nathalie,171.0,86.0,64.0,89.0,floating-by-you-blouse#SeaFleur,133.0,139.0,165.0,83.0,74.0,unknown,47.0,75.0,76.0,1.5465116279069768,2.171875,1.853932584269663,47.0,75.0,76.0,0.5465116279069767,1.171875,0.8539325842696629,66.0,16.46207763315433,3,0,2,0.4853801169590643,0.8574397373922132,0,True
Nathalie,171.0,86.0,64.0,89.0,st-helens-henley-tee#Sapphire,104.0,104.0,114.0,70.0,29.0,unknown,18.0,40.0,25.0,1.2093023255813953,1.625,1.2808988764044944,18.0,40.0,25.0,0.20930232558139536,0.625,0.2808988764044944,27.666666666666668,11.239810200058244,3,0,0,0.4093567251461988,0.3717337339952966,0,True
Nathalie,171.0,86.0,64.0,89.0,the-tie-front-tank#White,117.0,111.0,133.0,60.0,,unknown,31.0,47.0,44.0,1.3604651162790697,1.734375,1.4943820224719102,31.0,47.0,44.0,0.36046511627906974,0.734375,0.4943820224719101,40.666666666666664,8.504900548115382,3,0,0,0.3508771929824561,0.5297407129169933,1,False
Nathalie,171.0,86.0,64.0,89.0,the-ruffle-sleeve-sweat#KhakiMarle,129.0,134.0,,69.0,74.0,unknown,43.0,70.0,,1.5,2.09375,,43.0,70.0,,0.5,1.09375,,56.5,19.091883092036785,2,0,1,0.40350877192982454,0.796875,1,False
Nathalie,171.0,86.0,64.0,89.0,the-twist-hem-jumper#DenimMarle,135.0,,133.0,71.0,,unknown,49.0,,44.0,1.569767441860465,,1.4943820224719102,49.0,,44.0,0.5697674418604651,,0.4943820224719101,46.5,3.5355339059327378,2,0,0,0.4152046783625731,0.5320747321661876,2,False
Nathalie,171.0,86.0,64.0,89.0,block-sweater#Block,113.0,108.0,104.0,69.0,64.0,unknown,27.0,44.0,15.0,1.313953488372093,1.6875,1.1685393258426966,27.0,44.0,15.0,0.313953488372093,0.6875,0.16853932584269662,28.666666666666668,14.571661996262929,3,0,0,0.40350877192982454,0.3899976047382632,0,True
Nathalie,171.0,86.0,64.0,89.0,horizontal-cabel-pullover#EnglishRos,110.0,108.0,114.0,58.0,70.0,unknown,24.0,44.0,25.0,1.2790697674418605,1.6875,1.2808988764044944,24.0,44.0,25.0,0.27906976744186046,0.6875,0.2808988764044944,31.0,11.269427669584644,3,0,0,0.3391812865497076,0.4158228812821183,0,True
Nathalie,171.0,86.0,64.0,89.0,not-today-buttoned-cardigan#Almond,102.0,104.0,,50.0,65.0,unknown,16.0,40.0,,1.186046511627907,1.625,,16.0,40.0,,0.18604651162790697,0.625,,28.0,16.97056274847714,2,0,0,0.29239766081871343,0.4055232558139535,1,False
Nathalie,171.0,86.0,64.0,89.0,long-sleeve-softly-swinging-bamboo-tee#TeaRose,113.0,121.0,153.0,78.0,72.0,unknown,27.0,57.0,64.0,1.313953488372093,1.890625,1.7191011235955056,27.0,57.0,64.0,0.313953488372093,0.890625,0.7191011235955056,49.333333333333336,19.65536398374076,3,0,2,0.45614035087719296,0.6412265373225329,0,True
Nathalie,171.0,86.0,64.0,89.0,the-contrast-34-sleeve-top#Navy,128.0,140.0,170.0,65.0,55.0,unknown,42.0,76.0,81.0,1.4883720930232558,2.1875,1.9101123595505618,42.0,76.0,81.0,0.4883720930232558,1.1875,0.9101123595505618,66.33333333333333,21.22105872319601,3,0,2,0.38011695906432746,0.8619948175246058,0,True
Nathalie,171.0,86.0,64.0,89.0,paradise-top#Red,102.0,128.0,,60.0,,unknown,16.0,64.0,,1.186046511627907,2.0,,16.0,64.0,,0.18604651162790697,1.0,,40.0,33.94112549695428,2,0,1,0.3508771929824561,0.5930232558139534,2,False
Nathalie,171.0,86.0,64.0,89.0,indi-crosover-front-blouse#MixedStrip,98.0,94.0,,57.0,62.0,unknown,12.0,30.0,,1.1395348837209303,1.46875,,12.0,30.0,,0.13953488372093023,0.46875,,21.0,12.727922061357855,2,0,0,0.3333333333333333,0.30414244186046513,1,False
Nathalie,171.0,86.0,64.0,89.0,daylight-jumper#Silver,130.0,126.0,120.0,67.0,73.0,unknown,44.0,62.0,31.0,1.5116279069767442,1.96875,1.348314606741573,44.0,62.0,31.0,0.5116279069767442,0.96875,0.34831460674157305,45.666666666666664,15.56705923844749,3,0,1,0.391812865497076,0.6095641712394391,0,True
Nathalie,171.0,86.0,64.0,89.0,the-roll-neck-sweater#Natural,132.0,,122.0,64.0,64.0,unknown,46.0,,33.0,1.5348837209302326,,1.3707865168539326,46.0,,33.0,0.5348837209302325,,0.3707865168539326,39.5,9.192388155425117,2,0,0,0.3742690058479532,0.45283511889208256,1,False
Nathalie,171.0,86.0,64.0,89.0,prairie-romance-blouse#Blush,136.0,140.0,162.0,75.0,76.0,unknown,50.0,76.0,73.0,1.5813953488372092,2.1875,1.8202247191011236,50.0,76.0,73.0,0.5813953488372093,1.1875,0.8202247191011236,66.33333333333333,14.224392195567912,3,0,2,0.43859649122807015,0.863040022646111,0,True
Nathalie,171.0,86.0,64.0,89.0,the-printed-side-ring-detail-blouse#Block,113.0,109.0,131.0,65.0,72.0,unknown,27.0,45.0,42.0,1.313953488372093,1.703125,1.4719101123595506,27.0,45.0,42.0,0.313953488372093,0.703125,0.47191011235955055,38.0,9.643650760992955,3,0,0,0.38011695906432746,0.4963295335772146,0,True
Nathalie,171.0,86.0,64.0,89.0,oregon-safari-embroidered-top#White,108.0,108.0,120.0,72.0,46.0,unknown,22.0,44.0,31.0,1.255813953488372,1.6875,1.348314606741573,22.0,44.0,31.0,0.2558139534883721,0.6875,0.34831460674157305,32.333333333333336,11.060440015358038,3,0,0,0.42105263157894735,0.4305428534099817,0,True
Nathalie,171.0,86.0,64.0,89.0,maui-stretch-tee#Navy,130.0,96.0,96.0,66.0,29.0,unknown,44.0,32.0,7.0,1.5116279069767442,1.5,1.0786516853932584,44.0,32.0,7.0,0.5116279069767442,0.5,0.07865168539325842,27.666666666666668,18.876793513023692,3,0,0,0.38596491228070173,0.36342653079000087,0,True
Nathalie,171.0,86.0,64.0,89.0,clara-blouse#DarkFloral,108.0,108.0,120.0,62.0,66.0,unknown,22.0,44.0,31.0,1.255813953488372,1.6875,1.348314606741573,22.0,44.0,31.0,0.2558139534883721,0.6875,0.34831460674157305,32.333333333333336,11.060440015358038,3,0,0,0.36257309941520466,0.4305428534099817,0,True
Nathalie,171.0,86.0,64.0,89.0,on-the-open-road-maxi-shirt#DarkOchre,131.0,139.0,71.0,128.0,76.0,positive,45.0,75.0,-18.0,1.5232558139534884,2.171875,0.797752808988764,45.0,75.0,18.0,0.5232558139534884,1.171875,0.20224719101123595,34.0,47.46577714522327,3,1,1,0.7485380116959064,0.6324593349882415,0,True
Nathalie,171.0,86.0,64.0,89.0,felicity-cardigan#Dewkist,124.0,118.0,,52.0,68.0,unknown,38.0,54.0,,1.441860465116279,1.84375,,38.0,54.0,,0.4418604651162791,0.84375,,46.0,11.313708498984761,2,0,1,0.30409356725146197,0.6428052325581395,1,False
Nathalie,171.0,86.0,64.0,89.0,belle-half-sleeve-boat-tee#Black,111.0,107.0,121.0,58.0,41.0,unknown,25.0,43.0,32.0,1.2906976744186047,1.671875,1.3595505617977528,25.0,43.0,32.0,0.29069767441860467,0.671875,0.3595505617977528,33.333333333333336,9.073771725877465,3,0,0,0.3391812865497076,0.4407077454054525,0,True
Nathalie,171.0,86.0,64.0,89.0,weekend-cardigan#Black,104.0,106.0,120.0,87.0,68.0,unknown,18.0,42.0,31.0,1.2093023255813953,1.65625,1.348314606741573,18.0,42.0,31.0,0.20930232558139536,0.65625,0.34831460674157305,30.333333333333332,12.013880860626733,3,0,0,0.5087719298245614,0.4046223107743228,0,True
Nathalie,171.0,86.0,64.0,89.0,messina-v-neck-tee#Black,114.0,114.0,118.0,66.0,37.0,unknown,28.0,50.0,29.0,1.3255813953488371,1.78125,1.3258426966292134,28.0,50.0,29.0,0.32558139534883723,0.78125,0.3258426966292135,35.666666666666664,12.42309676905615,3,0,0,0.38596491228070173,0.4775580306593503,0,True
Nathalie,171.0,86.0,64.0,89.0,the-cross-front-spot-blouse#Spot,145.0,145.0,145.0,59.0,55.0,unknown,59.0,81.0,56.0,1.686046511627907,2.265625,1.6292134831460674,59.0,81.0,56.0,0.686046511627907,1.265625,0.6292134831460674,65.33333333333333,13.650396819628847,3,0,3,0.34502923976608185,0.8602949982579915,0,True
Nathalie,171.0,86.0,64.0,89.0,the-longline-cardi-1#GreyMarle,97.0,108.0,115.0,102.0,,unknown,11.0,44.0,26.0,1.127906976744186,1.6875,1.2921348314606742,11.0,44.0,26.0,0.12790697674418605,0.6875,0.29213483146067415,27.0,16.522711641858304,3,0,0,0.5964912280701754,0.3691806027349534,1,False
Nathalie,171.0,86.0,64.0,89.0,skipping-stones-tunic#Forest,138.0,137.0,142.0,86.0,77.0,unknown,52.0,73.0,53.0,1.6046511627906976,2.140625,1.595505617977528,52.0,73.0,53.0,0.6046511627906976,1.140625,0.5955056179775281,59.333333333333336,11.846237095944574,3,0,3,0.5029239766081871,0.7802605935894086,0,True
Nathalie,171.0,86.0,64.0,89.0,the-soft-knit-jumper#NavyStripe,124.0,,,72.0,70.0,unknown,38.0,,,1.441860465116279,,,38.0,,,0.4418604651162791,,,38.0,,1,0,0,0.42105263157894735,0.4418604651162791,2,False
Nathalie,171.0,86.0,64.0,89.0,moonlight-kisses-bamboo-tee#Saffron,117.0,121.0,151.0,80.0,70.0,unknown,31.0,57.0,62.0,1.3604651162790697,1.890625,1.696629213483146,31.0,57.0,62.0,0.36046511627906974,0.890625,0.6966292134831461,50.0,16.64331697709324,3,0,2,0.4678362573099415,0.6492397765874053,0,True
Nathalie,171.0,86.0,64.0,89.0,the-midi-waterfall-cardi#BlueMarle,127.0,137.0,117.0,91.0,81.0,unknown,41.0,73.0,28.0,1.4767441860465116,2.140625,1.3146067415730338,41.0,73.0,28.0,0.47674418604651164,1.140625,0.3146067415730337,47.333333333333336,23.158871590242327,3,0,1,0.5321637426900585,0.6439919758731817,0,True
Nathalie,171.0,86.0,64.0,89.0,open-plains-kimono-throw-1#Rust,180.0,180.0,180.0,88.0,50.0,unknown,94.0,116.0,91.0,2.0930232558139537,2.8125,2.0224719101123596,94.0,116.0,91.0,1.0930232558139534,1.8125,1.0224719101123596,100.33333333333333,13.650396819628847,3,0,3,0.5146198830409356,1.3093317219754377,0,True
Nathalie,171.0,86.0,64.0,89.0,the-uneven-hem-knit-1#Sage,102.0,94.0,,,62.0,unknown,16.0,30.0,,1.186046511627907,1.46875,,16.0,30.0,,0.18604651162790697,0.46875,,23.0,9.899494936611665,2,0,0,,0.3273982558139535,2,False
Nathalie,171.0,86.0,64.0,89.0,ditzy-floral-ruffle-blouse#DitzyFlora,112.0,110.0,118.0,60.0,68.0,unknown,26.0,46.0,29.0,1.302325581395349,1.71875,1.3258426966292134,26.0,46.0,29.0,0.3023255813953488,0.71875,0.3258426966292135,33.666666666666664,10.785793124908958,3,0,0,0.3508771929824561,0.44897275934152087,0,True
Nathalie,171.0,86.0,64.0,89.0,belle-tier-tee#Blue,131.0,141.0,155.0,68.0,35.0,unknown,45.0,77.0,66.0,1.5232558139534884,2.203125,1.7415730337078652,45.0,77.0,66.0,0.5232558139534884,1.203125,0.7415730337078652,62.666666666666664,16.258331197676263,3,0,2,0.39766081871345027,0.8226512825537845,0,True
Nathalie,171.0,86.0,64.0,89.0,the-contrast-panel-top#BlkStripe,130.0,,,73.0,,unknown,44.0,,,1.5116279069767442,,,44.0,,,0.5116279069767442,,,44.0,,1,0,0,0.4269005847953216,0.5116279069767442,3,False
Nathalie,171.0,86.0,64.0,89.0,natural-waterfall-cardigan#Fallendust,,,,82.0,66.0,unknown,,,,,,,,,,,,,,,0,0,0,0.47953216374269003,,3,False
Nathalie,171.0,86.0,64.0,89.0,luxe-shirt#Champagne,130.0,,120.0,72.0,70.0,unknown,44.0,,31.0,1.5116279069767442,,1.348314606741573,44.0,,31.0,0.5116279069767442,,0.34831460674157305,37.5,9.192388155425117,2,0,0,0.42105263157894735,0.4299712568591586,1,False
Nathalie,171.0,86.0,64.0,89.0,beach-walk-shirt#Stormy,180.0,,,100.0,68.0,unknown,94.0,,,2.0930232558139537,,,94.0,,,1.0930232558139534,,,94.0,,1,0,1,0.5847953216374269,1.0930232558139534,2,False
Nathalie,171.0,86.0,64.0,89.0,nature-ls-top#BlueGum,94.0,120.0,136.0,61.0,73.0,unknown,8.0,56.0,47.0,1.0930232558139534,1.875,1.5280898876404494,8.0,56.0,47.0,0.09302325581395349,0.875,0.5280898876404494,37.0,25.514701644346147,3,0,1,0.3567251461988304,0.4987043811514676,0,True
Nathalie,171.0,86.0,64.0,89.0,sugar-snaps-throw-jacket#White,169.0,176.0,94.0,100.0,36.0,unknown,83.0,112.0,5.0,1.9651162790697674,2.75,1.0561797752808988,83.0,112.0,5.0,0.9651162790697675,1.75,0.056179775280898875,66.66666666666667,55.33835318595353,3,0,2,0.5847953216374269,0.9237653514502221,0,True
Nathalie,171.0,86.0,64.0,89.0,jade-kimono-kaleidoscope#Blue,142.0,,130.0,81.0,63.0,unknown,56.0,,41.0,1.6511627906976745,,1.4606741573033708,56.0,,41.0,0.6511627906976745,,0.4606741573033708,48.5,10.606601717798213,2,0,1,0.47368421052631576,0.5559184740005226,1,False
Nathalie,171.0,86.0,64.0,89.0,aldis-blouse#Pearl,120.0,136.0,146.0,58.0,46.0,unknown,34.0,72.0,57.0,1.3953488372093024,2.125,1.6404494382022472,34.0,72.0,57.0,0.3953488372093023,1.125,0.6404494382022472,54.333333333333336,19.139836293274122,3,0,2,0.3391812865497076,0.7202660918038498,0,True
Nathalie,171.0,86.0,64.0,89.0,the-double-layer-top#White,141.0,141.0,147.0,64.0,45.0,unknown,55.0,77.0,58.0,1.6395348837209303,2.203125,1.651685393258427,55.0,77.0,58.0,0.6395348837209303,1.203125,0.651685393258427,63.333333333333336,11.930353445448853,3,0,3,0.3742690058479532,0.8314484256597857,0,True
Nathalie,171.0,86.0,64.0,89.0,fundamental-split-hoodie-1#Khaki,140.0,135.0,116.0,60.0,72.0,unknown,54.0,71.0,27.0,1.627906976744186,2.109375,1.303370786516854,54.0,71.0,27.0,0.627906976744186,1.109375,0.30337078651685395,50.666666666666664,22.18858565419016,3,0,2,0.3508771929824561,0.6802175877536799,0,True
Nathalie,171.0,86.0,64.0,89.0,triangle-detail-long-sleeve-tee#Navy,120.0,128.0,146.0,76.0,64.0,unknown,34.0,64.0,57.0,1.3953488372093024,2.0,1.6404494382022472,34.0,64.0,57.0,0.3953488372093023,1.0,0.6404494382022472,51.666666666666664,15.69500982265807,3,0,2,0.4444444444444444,0.6785994251371831,0,True
Nathalie,171.0,86.0,64.0,89.0,chill-out-slouch-top#GreyMarle,161.0,153.0,152.0,75.0,75.0,unknown,75.0,89.0,63.0,1.872093023255814,2.390625,1.7078651685393258,75.0,89.0,63.0,0.872093023255814,1.390625,0.7078651685393258,75.66666666666667,13.012814197295423,3,0,3,0.43859649122807015,0.9901943972650464,0,True
Nathalie,171.0,86.0,64.0,89.0,york-linen-blend-long-cardigan#BurntOrang,120.0,110.0,110.0,116.0,76.0,unknown,34.0,46.0,21.0,1.3953488372093024,1.71875,1.2359550561797752,34.0,46.0,21.0,0.3953488372093023,0.71875,0.23595505617977527,33.666666666666664,12.503332889007368,3,0,0,0.6783625730994152,0.45001796446302583,0,True
Nathalie,171.0,86.0,64.0,89.0,long-sleeve-check-top#Check,137.0,,,70.0,59.0,unknown,51.0,,,1.5930232558139534,,,51.0,,,0.5930232558139535,,,51.0,,1,0,1,0.4093567251461988,0.5930232558139535,2,False
Nathalie,171.0,86.0,64.0,89.0,off-shoulder-top-1#Strawberry,114.0,124.0,,55.0,20.0,unknown,28.0,60.0,,1.3255813953488371,1.9375,,28.0,60.0,,0.32558139534883723,0.9375,,44.0,22.627416997969522,2,0,1,0.3216374269005848,0.6315406976744187,1,False
Nathalie,171.0,86.0,64.0,89.0,belle-tie-front-shirt#Black,160.0,151.0,150.0,86.0,41.0,unknown,74.0,87.0,61.0,1.8604651162790697,2.359375,1.6853932584269662,74.0,87.0,61.0,0.8604651162790697,1.359375,0.6853932584269663,74.0,13.0,3,0,3,0.5029239766081871,0.968411124902012,0,True
